Name,Position,Minutes,Tries,Try Assists,Try Contributions,Carries,Meters,Defenders Beaten,Linebreaks,Offloads,Tackles,Missed Tackles,Turnovers Won,Turnovers Lost,Penalties,Kicks,Passes,Dominant Tackles,Starter,Opponent,Date,For,Against,Posession,Territory,Result
Israel Dagg,Wing,80,0,1,2,10,49,5,0,1,6,1,0.0,2,0.0,3.0,7,,Starter,Lions,24-Jun-17,30,15,61,63,Win
Israel Dagg,Wing,49,1,0,0,5,18,3,1,0,0,2,0.0,1,0.0,0.0,1,,Starter,Argentina,9-Sep-17,39,22,60,44,Win
Jack Goodhue,Center,80,0,0,1,9,34,4,0,0,5,2,1.0,1,0.0,0.0,7,,Starter,France,23-Jun-18,49,14,49,44,Win
Jack Goodhue,Center,80,1,0,1,16,126,6,2,2,11,0,1.0,1,0.0,1.0,10,,Starter,Australia,18-Aug-18,38,13,55,53,Win
Jack Goodhue,Center,62,0,0,0,19,45,2,1,3,2,3,0.0,1,0.0,2.0,14,,Starter,Australia,25-Aug-18,40,12,48,46,Win
Jack Goodhue,Center,80,1,1,2,10,56,8,3,1,11,3,0.0,0,0.0,1.0,11,,Starter,Argentina,8-Sep-18,46,24,45,44,Win
Jack Goodhue,Center,80,0,0,0,9,48,4,1,0,3,0,0.0,1,1.0,1.0,2,,Starter,England,11-Nov-18,16,15,62,52,Win
Jack Goodhue,Center,41,0,0,0,6,27,2,0,1,0,0,,0,0.0,,5,,Starter,Canada,2-Oct-19,63,0,64,71,Win
Jack Goodhue,Center,61,0,0,2,17,84,1,2,2,6,0,,1,0.0,,16,,Starter,Namibia,6-Oct-19,71,9,54,57,Win
Jack Goodhue,Center,53,0,0,0,8,15,2,1,1,7,0,,0,0.0,,8,,Starter,Ireland,19-Oct-19,46,14,50,56,Win
Jack Goodhue,Second Five,80,0,0,0,6,24,2,0,0,8,1,,1,,0.0,9,,Starter,Argentina,28-Nov-20,38,0,71,82,Win
Jackson Hemopo,Lock,20,0,0,0,2,1,0,0,0,3,0,0.0,1,1.0,0.0,1,,Bench,France,23-Jun-18,49,14,49,44,Win
Jackson Hemopo,Blindside,14,0,0,0,2,2,0,0,0,3,0,0.0,0,1.0,0.0,1,,Bench,Argentina,30-Sep-18,35,17,47,46,Win
Jackson Hemopo,Lock,80,0,0,0,6,18,1,1,1,7,1,2.0,0,2.0,0.0,3,,Starter,Japan,3-Nov-18,69,31,53,45,Win
Jackson Hemopo,Lock,23,0,0,0,1,1,0,0,0,3,0,,0,0.0,,1,,Bench,Argentina,21-Jul-19,20,16,42,41,Win
Jackson Hemopo,Lock,12,0,0,0,1,1,0,0,0,2,0,,0,0.0,0.0,0,,Bench,Australia,17-Aug-19,36,0,50,52,Win
James Parsons,Hooker,11,0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,0.0,0,,Bench,Australia,27-Aug-16,29,9,55,60,Win
Jerome Kaino,Blindside,80,0,0,0,8,18,2,0,0,7,2,0.0,0,2.0,0.0,1,,Starter,Wales,11-Jun-16,39,21,55,54,Win
Jerome Kaino,Blindside,80,0,0,1,8,13,0,0,1,11,2,0.0,0,2.0,0.0,1,,Starter,Wales,18-Jun-16,36,22,44,50,Win
Jerome Kaino,Blindside,57,1,1,1,7,44,2,1,0,7,0,1.0,0,0.0,0.0,4,,Starter,Australia,20-Aug-16,42,8,55,60,Win
Jerome Kaino,Blindside,80,0,0,0,6,95,0,0,1,12,2,0.0,1,0.0,0.0,7,,Starter,Australia,27-Aug-16,29,9,55,60,Win
Jerome Kaino,Blindside,80,0,0,0,10,49,1,0,0,11,0,1.0,2,0.0,0.0,3,,Starter,Argentina,10-Sep-16,57,22,45,60,Win
Jerome Kaino,Blindside,52,0,0,0,8,38,1,1,0,5,1,0.0,0,0.0,0.0,2,,Starter,South Africa,17-Sep-16,41,13,51,54,Win
Jerome Kaino,Blindside,62,0,1,1,4,7,0,0,0,5,0,0.0,1,0.0,0.0,8,,Starter,South Africa,9-Oct-16,57,15,69,64,Win
Jerome Kaino,Blindside,52,0,0,0,5,13,0,0,0,8,2,1.0,0,0.0,0.0,0,,Starter,Australia,22-Oct-16,37,10,35,32,Win
Jerome Kaino,Blindside,80,0,0,0,5,9,1,0,0,10,3,0.0,0,2.0,0.0,2,,Starter,France,27-Nov-16,24,19,50,47,Win
Jerome Kaino,Blindside,56,0,0,0,1,0,0,0,0,14,0,2.0,0,0.0,0.0,3,,Starter,Samoa,16-Jun-17,78,0,45,40,Win
Jerome Kaino,Blindside,46,0,0,0,7,15,0,0,0,4,0,0.0,0,0.0,0.0,1,,Starter,Lions,24-Jun-17,30,15,61,63,Win
Joe Moody,Prop,47,0,0,0,1,4,0,0,0,2,1,0.0,0,0.0,0.0,0,,Starter,Wales,11-Jun-16,39,21,55,54,Win
Joe Moody,Prop,53,0,0,0,1,0,0,0,0,11,0,0.0,0,0.0,0.0,1,,Starter,Wales,18-Jun-16,36,22,44,50,Win
Joe Moody,Prop,52,0,0,0,1,0,0,0,0,4,0,0.0,0,1.0,0.0,1,,Starter,Wales,26-Jun-16,46,6,38,54,Win
Joe Moody,Prop,51,0,0,0,0,0,0,0,0,5,1,1.0,0,1.0,0.0,1,,Starter,Australia,27-Aug-16,29,9,55,60,Win
Joe Moody,Prop,52,0,0,0,0,0,0,0,0,7,2,0.0,0,2.0,0.0,1,,Starter,Argentina,10-Sep-16,57,22,45,60,Win
Joe Moody,Prop,45,0,0,0,0,0,0,0,0,6,2,0.0,0,0.0,0.0,0,,Starter,South Africa,17-Sep-16,41,13,51,54,Win
Joe Moody,Prop,53,0,0,0,1,1,0,0,0,11,0,0.0,0,1.0,0.0,2,,Starter,Argentina,2-Oct-16,36,17,41,51,Win
Joe Moody,Prop,50,0,0,0,4,2,0,0,0,4,0,0.0,0,1.0,0.0,0,,Starter,South Africa,9-Oct-16,57,15,69,64,Win
Joe Moody,Prop,52,0,0,0,1,0,0,0,0,10,4,0.0,0,0.0,0.0,1,,Starter,Australia,22-Oct-16,37,10,35,32,Win
Joe Moody,Prop,10,0,0,0,1,3,0,0,0,0,0,0.0,0,0.0,0.0,1,,Bench,Italy,13-Nov-16,68,10,63,50,Win
Joe Moody,Prop,49,0,0,0,1,5,1,0,0,12,1,0.0,0,1.0,0.0,0,,Starter,Ireland,20-Nov-16,21,9,34,46,Win
Joe Moody,Prop,44,0,0,0,0,0,0,0,0,10,1,0.0,0,1.0,0.0,0,,Starter,France,27-Nov-16,24,19,50,47,Win
Joe Moody,Prop,50,0,0,0,3,3,0,0,0,13,1,0.0,0,1.0,0.0,0,,Starter,Samoa,16-Jun-17,78,0,45,40,Win
Joe Moody,Prop,53,0,0,0,6,26,0,1,0,10,1,0.0,0,0.0,0.0,1,,Starter,Lions,24-Jun-17,30,15,61,63,Win
Joe Moody,Prop,66,0,0,0,2,22,1,1,1,12,0,0.0,0,2.0,0.0,3,,Starter,Australia,19-Aug-17,54,34,58,51,Win
Joe Moody,Prop,67,0,0,0,1,0,0,0,0,3,1,0.0,1,0.0,0.0,1,,Starter,Australia,26-Aug-17,35,29,61,51,Win
Joe Moody,Prop,64,0,0,0,2,41,1,1,0,5,1,0.0,0,0.0,0.0,0,,Starter,Argentina,9-Sep-17,39,22,60,44,Win
Joe Moody,Prop,45,0,0,0,3,6,0,0,0,4,1,0.0,1,1.0,0.0,0,,Starter,France,9-Jun-18,52,11,66,53,Win
Joe Moody,Prop,45,1,0,0,1,25,1,1,0,7,1,1.0,0,2.0,0.0,1,,Starter,France,16-Jun-18,26,13,42,43,Win
Joe Moody,Prop,63,0,0,0,1,1,0,0,0,10,2,0.0,0,1.0,0.0,1,,Starter,France,23-Jun-18,49,14,49,44,Win
Joe Moody,Prop,53,0,0,0,2,4,0,1,0,7,2,0.0,1,0.0,0.0,0,,Starter,Australia,18-Aug-18,38,13,55,53,Win
Joe Moody,Prop,55,1,0,0,3,6,1,0,0,8,2,0.0,0,1.0,0.0,0,,Starter,Australia,25-Aug-18,40,12,48,46,Win
Joe Moody,Prop,51,0,0,0,0,0,0,0,0,10,2,0.0,0,0.0,0.0,0,,Starter,Australia,27-Oct-18,37,20,54,51,Win
Joe Moody,Prop,51,0,0,0,2,2,0,0,0,7,0,,0,1.0,0.0,0,,Starter,Australia,17-Aug-19,36,0,50,52,Win
Joe Moody,Prop,54,0,0,0,4,6,0,0,0,6,0,,0,0.0,,0,,Starter,Tonga,7-Sep-19,92,7,52,49,Win
Joe Moody,Prop,51,0,0,0,0,0,0,0,0,11,0,,0,0.0,,0,,Starter,South Africa,21-Sep-19,23,13,47,41,Win
Joe Moody,Prop,54,1,0,0,4,5,2,0,0,8,0,,0,1.0,,0,,Starter,Namibia,6-Oct-19,71,9,54,57,Win
Joe Moody,Prop,49,0,0,0,7,15,1,0,1,9,1,,0,0.0,,2,,Starter,Ireland,19-Oct-19,46,14,50,56,Win
Joe Moody,Prop,57,1,0,0,4,38,1,1,0,8,0,,0,0.0,,0,,Starter,Wales,1-Nov-19,40,17,39,39,Win
Joe Moody,Prop,56,0,0,0,5,3,0,0,0,0,0,,0,,0.0,2,,Starter,Argentina,28-Nov-20,38,0,71,82,Win
Joe Moody,Prop,39,0,0,0,0,0,0,0,0,3,0,,0,2.0,,0,,Bench,Argentina,12-Sep-21,39,0,61,69,Win
Joe Moody,Prop,48,0,0,0,5,5,0,0,0,7,0,,1,0.0,,2,,Starter,Argentina,18-Sep-21,36,13,51,44,Win
Joe Moody,Prop,58,0,0,0,3,0,0,0,0,0,1,,0,2.0,,0,,Starter,South Africa,25-Sep-21,19,17,48,55,Win
Joe Moody,Prop,62,0,0,0,4,3,0,0,0,8,1,,1,1.0,,0,,Starter,Wales,31-Oct-21,54,16,51,46,Win
Jordie Barrett,Fullback,18,0,0,1,6,39,0,0,2,1,0,0.0,0,0.0,1.0,4,,Bench,Samoa,16-Jun-17,78,0,45,40,Win
Jordie Barrett,Fullback,60,0,0,0,11,48,1,0,1,1,1,1.0,1,0.0,1.0,11,,Starter,France,9-Jun-18,52,11,66,53,Win
Jordie Barrett,Fullback,80,2,0,0,9,81,2,3,0,1,0,0.0,1,1.0,4.0,11,,Starter,France,16-Jun-18,26,13,42,43,Win
Jordie Barrett,Second Five,23,0,0,0,1,1,0,0,0,1,0,0.0,0,1.0,1.0,6,,Bench,France,23-Jun-18,49,14,49,44,Win
Jordie Barrett,Fullback,66,0,0,0,13,149,5,2,1,1,0,0.0,2,1.0,2.0,14,,Starter,Australia,25-Aug-18,40,12,48,46,Win
Jordie Barrett,Fullback,80,0,0,1,13,35,4,0,1,5,1,0.0,4,0.0,10.0,11,,Starter,Japan,3-Nov-18,69,31,53,45,Win
Jordie Barrett,Wing,80,4,1,1,13,126,6,6,2,0,0,0.0,1,0.0,2.0,4,,Starter,Italy,25-Nov-18,66,3,60,44,Win
Jordie Barrett,Wing,68,0,0,0,9,19,0,0,0,5,0,,5,1.0,,3,,Starter,Argentina,21-Jul-19,20,16,42,41,Win
Jordie Barrett,Fullback,22,0,1,1,2,0,0,0,0,1,0,,0,0.0,2.0,0,,Bench,Australia,17-Aug-19,36,0,50,52,Win
Jordie Barrett,Fullback,26,0,0,0,4,8,1,1,0,2,1,,0,0.0,,3,,Bench,Tonga,7-Sep-19,92,7,52,49,Win
Jordie Barrett,Wing,80,1,0,1,15,108,1,6,1,2,2,,2,0.0,,2,,Starter,Canada,2-Oct-19,63,0,64,71,Win
Jordie Barrett,First Five,80,1,2,3,18,87,6,4,2,3,1,,2,0.0,,33,,Starter,Namibia,6-Oct-19,71,9,54,57,Win
Jordie Barrett,Wing,17,1,0,0,2,16,0,1,0,2,0,,1,0.0,,0,,Bench,Ireland,19-Oct-19,46,14,50,56,Win
Jordie Barrett,Wing,23,0,0,0,3,60,0,1,0,0,0,,2,0.0,,2,,Bench,Wales,1-Nov-19,40,17,39,39,Win
Jordie Barrett,Wing,80,0,0,0,9,57,0,1,0,2,0,,2,,0.0,3,,Starter,Argentina,28-Nov-20,38,0,71,82,Win
Jordie Barrett,Center,18,0,0,1,0,0,0,1,0,3,0,0.0,0,0.0,0.0,1,,Bench,Tonga,3-Jul-21,102,0,57,39,Win
Jordie Barrett,Fullback,67,1,0,0,3,30,2,2,0,4,0,1.0,1,0.0,6.0,13,,Starter,Fiji,10-Jul-21,57,23,51,54,Win
Jordie Barrett,Wing,18,0,0,0,0,0,0,0,0,3,2,0.0,0,1.0,1.0,0,,Bench,Australia,7-Aug-21,33,25,47,42,Win
Jordie Barrett,Wing,24,0,0,0,3,29,3,1,0,0,0,,0,0.0,,1,,Bench,Australia,14-Aug-21,57,22,47,40,Win
Jordie Barrett,Fullback,28,1,0,0,4,34,0,0,1,0,0,,1,1.0,,1,,Starter,Australia,5-Sep-21,38,21,44,45,Win
Jordie Barrett,Fullback,80,0,0,0,9,52,2,0,1,2,0,,0,0.0,,10,,Starter,Argentina,12-Sep-21,39,0,61,69,Win
Jordie Barrett,Fullback,80,0,0,0,15,90,7,1,2,3,0,,0,0.0,,14,,Starter,Argentina,18-Sep-21,36,13,51,44,Win
Jordie Barrett,Fullback,80,0,0,0,12,55,4,0,2,0,0,,3,0.0,,4,,Starter,South Africa,25-Sep-21,19,17,48,55,Win
Jordie Barrett,Fullback,80,0,1,2,9,45,0,1,0,1,1,,0,0.0,,5,,Starter,Wales,31-Oct-21,54,16,51,46,Win
Jordie Barrett,Fullback,13,0,0,0,4,4,2,0,2,1,0,,1,0.0,,0,,Bench,Italy,7-Nov-21,47,9,60,61,Win
Jordie Barrett,Fullback,80,1,0,0,8,45,1,0,0,4,2,0.0,3,1.0,8.0,2,0.0,Starter,Ireland,2-Jul-22,42,19,42,39,Win
Jordie Barrett,Fullback,80,0,0,1,8,31,1,0,0,0,0,0.0,1,0.0,5.0,5,0.0,Starter,South Africa,27-Aug-22,35,23,50,47,Win
Jordie Barrett,Fullback,80,1,0,0,13,51,0,0,1,5,0,0.0,0,0.0,5.0,5,0.0,Starter,Argentina,3-Sep-22,53,3,54,50,Win
Jordie Barrett,Fullback,80,1,1,1,8,49,2,0,1,2,0,0.0,1,0.0,2.0,2,0.0,Starter,Australia,15-Sep-22,39,37,50,62,Win
Jordie Barrett,Second Five,80,0,0,0,21,81,7,0,4,8,0,1.0,2,0.0,3.0,9,0.0,Starter,Australia,24-Sep-22,40,14,55,45,Win
Jordie Barrett,Second Five,80,2,0,0,13,39,4,1,2,11,1,0.0,0,1.0,2.0,5,1.0,Starter,Wales,6-Nov-22,55,23,52,45,Win
Jordie Barrett,Fullback,80,0,1,1,13,46,3,0,0,3,4,0.0,3,0.0,4.0,4,0.0,Starter,Scotland,14-Nov-22,31,23,54,55,Win
Jordie Barrett,Second Five,80,1,0,1,7,77,2,1,2,13,2,2.0,2,0.0,4.0,11,0.0,Starter,Argentina,9-Jul-23,41,12,52,47,Win
Jordie Barrett,Second Five,80,0,0,0,3,14,0,0,1,10,1,1.0,0,0.0,3.0,7,0.0,Starter,South Africa,15-Jul-23,35,20,56,40,Win
Jordie Barrett,Second Five,62,0,0,1,6,67,0,0,1,9,2,0.0,1,0.0,1.0,6,0.0,Starter,Australia,29-Jul-23,38,7,57,51,Win
Jordie Barrett,Second Five,63,0,2,2,8,47,2,1,0,9,1,1.0,1,1.0,1.0,12,2.0,Starter,Italy,30-Sep-23,96,17,57,52,Win
Jordie Barrett,Second Five,52,0,1,2,7,14,2,0,1,4,0,0.0,0,0.0,0.0,13,0.0,Starter,Uruguay,6-Oct-23,73,0,63,56,Win
Jordie Barrett,Second Five,80,0,0,1,8,20,2,0,0,15,3,0.0,0,0.0,4.0,5,1.0,Starter,Ireland,15-Oct-23,28,24,45,48,Win
Jordie Barrett,Second Five,80,1,0,1,14,50,2,1,1,17,5,1.0,0,1.0,4.0,13,0.0,Starter,Argentina,21-Oct-23,44,6,57,50,Win
Josh Ioane,First Five,0,0,0,0,0,0,0,0,0,0,0,,0,0.0,,0,,Bench,Argentina,21-Jul-19,20,16,42,41,Win
Josh Ioane,First Five,39,0,4,5,4,10,0,0,0,2,1,,0,1.0,,13,,Bench,Tonga,7-Sep-19,92,7,52,49,Win
Josh Lord,Lock,22,0,0,0,1,14,0,0,0,4,0,,0,0.0,,1,,Bench,USA,24-Oct-21,104,14,60,35,Win
Josh Lord,Lock,61,0,0,0,9,11,0,0,0,6,0,,0,2.0,,1,,Starter,Italy,7-Nov-21,47,9,60,61,Win
Josh Lord,Lock,53,0,0,0,0,0,0,0,1,4,1,0.0,1,1.0,0.0,4,0.0,Starter,Argentina,9-Jul-23,41,12,52,47,Win
Julian Savea,Wing,42,1,0,0,5,22,2,0,1,1,3,0.0,0,0.0,0.0,2,,Starter,Wales,11-Jun-16,39,21,55,54,Win
Julian Savea,Wing,80,0,0,0,10,62,0,1,1,4,0,0.0,4,0.0,0.0,8,,Starter,Wales,26-Jun-16,46,6,38,54,Win
Julian Savea,Wing,41,1,0,0,5,50,3,1,0,4,0,0.0,2,0.0,1.0,0,,Bench,Australia,20-Aug-16,42,8,55,60,Win
Julian Savea,Wing,65,1,0,0,8,41,2,2,1,2,1,1.0,1,0.0,0.0,3,,Starter,Australia,27-Aug-16,29,9,55,60,Win
Julian Savea,Wing,80,1,0,0,11,121,5,4,1,2,0,0.0,1,1.0,0.0,5,,Starter,Argentina,10-Sep-16,57,22,45,60,Win
Julian Savea,Wing,80,1,0,0,8,27,0,1,0,1,0,0.0,1,0.0,1.0,4,,Starter,South Africa,17-Sep-16,41,13,51,54,Win
Julian Savea,Wing,80,0,0,0,10,139,3,3,0,8,3,1.0,5,0.0,1.0,4,,Starter,Argentina,2-Oct-16,36,17,41,51,Win
Julian Savea,Wing,80,2,1,1,5,133,5,4,1,1,1,0.0,3,0.0,0.0,4,,Starter,Australia,22-Oct-16,37,10,35,32,Win
Julian Savea,Wing,58,0,0,0,7,51,2,1,0,0,1,0.0,2,0.0,0.0,1,,Starter,Ireland,20-Nov-16,21,9,34,46,Win
Julian Savea,Wing,80,0,1,1,7,55,1,2,0,1,3,0.0,1,0.0,0.0,3,,Starter,France,27-Nov-16,24,19,50,47,Win
Julian Savea,Wing,80,1,1,5,11,45,1,3,1,1,0,0.0,0,0.0,0.0,8,,Starter,Samoa,16-Jun-17,78,0,45,40,Win
Kane Hames,Prop,23,0,0,1,2,15,0,0,1,3,0,0.0,1,0.0,0.0,3,,Bench,Australia,20-Aug-16,42,8,55,60,Win
Kane Hames,Prop,13,0,0,0,0,0,0,0,0,0,0,0.0,0,1.0,0.0,0,,Bench,Australia,26-Aug-17,35,29,61,51,Win
Kane Hames,Prop,42,0,0,0,2,1,0,0,0,10,2,0.0,1,4.0,0.0,0,,Starter,South Africa,16-Sep-17,57,0,53,49,Win
Kane Hames,Prop,46,0,0,0,1,0,0,0,0,3,0,0.0,0,0.0,0.0,1,,Starter,Argentina,1-Oct-17,36,10,53,48,Win
Kane Hames,Prop,45,0,0,0,1,1,0,0,0,11,0,1.0,0,1.0,0.0,2,,Starter,South Africa,8-Oct-17,25,24,36,56,Win
Kane Hames,Prop,47,0,0,0,1,5,0,0,1,2,0,0.0,0,2.0,0.0,1,,Starter,France,12-Nov-17,38,18,43,58,Win
Kane Hames,Prop,61,0,0,0,3,5,0,0,0,9,1,0.0,0,0.0,0.0,0,,Starter,Scotland,19-Nov-17,22,17,40,42,Win
Kane Hames,Prop,59,0,0,0,2,0,0,0,1,4,1,0.0,0,3.0,0.0,4,,Starter,Wales,26-Nov-17,33,18,36,44,Win
Karl Tuinukuafe,Prop,35,0,0,0,2,2,0,0,0,1,0,0.0,0,1.0,0.0,0,,Bench,France,9-Jun-18,52,11,66,53,Win
Karl Tuinukuafe,Prop,35,0,0,0,2,8,0,0,1,2,0,0.0,0,0.0,0.0,2,,Bench,France,16-Jun-18,26,13,42,43,Win
Karl Tuinukuafe,Prop,17,0,0,0,2,3,0,0,0,1,0,0.0,0,0.0,0.0,2,,Bench,France,23-Jun-18,49,14,49,44,Win
Karl Tuinukuafe,Prop,22,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,,Bench,Australia,18-Aug-18,38,13,55,53,Win
Karl Tuinukuafe,Prop,25,0,0,0,2,8,0,0,0,2,2,0.0,0,0.0,0.0,1,,Bench,Australia,25-Aug-18,40,12,48,46,Win
Karl Tuinukuafe,Prop,58,0,0,0,3,15,1,1,0,7,4,0.0,0,1.0,0.0,0,,Starter,Argentina,8-Sep-18,46,24,45,44,Win
Karl Tuinukuafe,Prop,56,0,1,1,3,3,0,0,0,14,0,0.0,0,2.0,0.0,1,,Starter,Argentina,30-Sep-18,35,17,47,46,Win
Karl Tuinukuafe,Prop,53,0,0,0,3,6,0,0,0,7,2,0.0,1,1.0,0.0,1,,Starter,South Africa,7-Oct-18,32,30,41,36,Win
Karl Tuinukuafe,Prop,29,0,0,0,0,0,0,0,0,3,0,0.0,0,0.0,0.0,0,,Bench,Australia,27-Oct-18,37,20,54,51,Win
Karl Tuinukuafe,Prop,56,0,0,0,2,7,0,0,0,5,0,1.0,0,0.0,0.0,0,,Starter,England,11-Nov-18,16,15,62,52,Win
Karl Tuinukuafe,Prop,21,0,0,0,0,0,0,0,0,0,0,0.0,0,1.0,0.0,0,,Bench,Italy,25-Nov-18,66,3,60,44,Win
Karl Tuinukuafe,Prop,24,0,0,0,1,0,0,0,0,3,1,,0,,0.0,2,,Bench,Argentina,28-Nov-20,38,0,71,82,Win
Karl Tuinukuafe,Prop,46,0,0,0,6,9,1,0,0,1,0,0.0,0,1.0,0.0,0,,Starter,Tonga,3-Jul-21,102,0,57,39,Win
Karl Tuinukuafe,Prop,27,0,0,0,1,2,0,0,0,5,1,0.0,0,1.0,0.0,0,,Bench,Australia,7-Aug-21,33,25,47,42,Win
Karl Tuinukuafe,Prop,27,0,0,0,1,5,2,0,0,1,0,,0,0.0,,1,,Bench,Australia,14-Aug-21,57,22,47,40,Win
Karl Tuinukuafe,Prop,23,0,0,0,0,0,0,0,0,4,2,,0,0.0,,0,,Bench,Australia,5-Sep-21,38,21,44,45,Win
Karl Tuinukuafe,Prop,41,0,0,0,5,17,0,0,0,4,1,,0,1.0,,3,,Starter,Argentina,12-Sep-21,39,0,61,69,Win
Karl Tuinukuafe,Prop,22,0,0,0,0,0,0,0,0,2,0,,0,1.0,,0,,Bench,South Africa,25-Sep-21,19,17,48,55,Win
Karl Tuinukuafe,Prop,18,0,0,0,1,3,0,0,0,0,0,,0,0.0,,1,,Bench,Wales,31-Oct-21,54,16,51,46,Win
Karl Tuinukuafe,Prop,11,0,0,0,0,0,0,0,0,5,1,0.0,0,1.0,0.0,0,0.0,Bench,Ireland,2-Jul-22,42,19,42,39,Win
Kieran Read,Number 8,80,1,0,0,12,47,1,1,1,10,0,2.0,0,0.0,0.0,8,,Starter,Wales,11-Jun-16,39,21,55,54,Win
Kieran Read,Number 8,80,0,0,2,13,45,2,1,1,15,1,1.0,1,1.0,0.0,10,,Starter,Wales,18-Jun-16,36,22,44,50,Win
Kieran Read,Number 8,80,0,0,2,6,8,1,0,0,16,0,0.0,0,0.0,0.0,7,,Starter,Wales,26-Jun-16,46,6,38,54,Win
Kieran Read,Number 8,70,0,2,3,17,48,2,1,5,11,1,2.0,4,1.0,0.0,16,,Starter,Australia,20-Aug-16,42,8,55,60,Win
Kieran Read,Number 8,80,0,0,0,7,15,1,0,1,9,0,0.0,0,0.0,0.0,8,,Starter,Australia,27-Aug-16,29,9,55,60,Win
Kieran Read,Number 8,80,0,0,2,8,19,2,0,0,16,0,0.0,2,0.0,0.0,7,,Starter,Argentina,10-Sep-16,57,22,45,60,Win
Kieran Read,Number 8,80,0,0,0,7,32,0,1,0,5,1,0.0,0,0.0,0.0,7,,Starter,South Africa,17-Sep-16,41,13,51,54,Win
Kieran Read,Number 8,75,0,0,0,8,16,0,0,0,4,2,0.0,0,1.0,0.0,9,,Starter,Argentina,2-Oct-16,36,17,41,51,Win
Kieran Read,Number 8,80,0,0,1,10,42,1,2,1,5,0,0.0,2,2.0,0.0,7,,Starter,South Africa,9-Oct-16,57,15,69,64,Win
Kieran Read,Number 8,80,0,0,0,7,30,0,0,1,16,2,1.0,2,3.0,0.0,7,,Starter,Australia,22-Oct-16,37,10,35,32,Win
Kieran Read,Number 8,80,0,0,0,7,19,1,0,0,17,3,1.0,1,1.0,0.0,7,,Starter,Ireland,20-Nov-16,21,9,34,46,Win
Kieran Read,Number 8,80,0,1,1,6,11,0,0,0,10,3,1.0,1,0.0,0.0,3,,Starter,France,27-Nov-16,24,19,50,47,Win
Kieran Read,Number 8,76,0,0,1,19,62,2,1,2,8,1,0.0,0,0.0,0.0,8,,Starter,Lions,24-Jun-17,30,15,61,63,Win
Kieran Read,Number 8,80,0,0,2,6,21,1,1,0,15,0,0.0,1,0.0,0.0,8,,Starter,Australia,19-Aug-17,54,34,58,51,Win
Kieran Read,Number 8,80,0,0,1,14,20,2,1,1,7,2,1.0,1,0.0,0.0,7,,Starter,Australia,26-Aug-17,35,29,61,51,Win
Kieran Read,Number 8,80,0,0,2,10,38,2,0,1,9,2,1.0,2,3.0,1.0,7,,Starter,Argentina,9-Sep-17,39,22,60,44,Win
Kieran Read,Number 8,80,0,0,0,8,23,0,0,2,6,2,0.0,2,0.0,0.0,12,,Starter,South Africa,16-Sep-17,57,0,53,49,Win
Kieran Read,Number 8,70,2,0,1,7,29,0,2,0,6,1,0.0,1,3.0,0.0,4,,Starter,Argentina,1-Oct-17,36,10,53,48,Win
Kieran Read,Number 8,80,0,0,0,5,14,0,0,0,13,1,1.0,3,1.0,0.0,8,,Starter,South Africa,8-Oct-17,25,24,36,56,Win
Kieran Read,Number 8,47,0,0,1,6,8,0,0,0,6,0,0.0,2,0.0,0.0,4,,Starter,France,12-Nov-17,38,18,43,58,Win
Kieran Read,Number 8,80,0,0,0,1,0,0,0,0,15,3,1.0,1,2.0,0.0,4,,Starter,Scotland,19-Nov-17,22,17,40,42,Win
Kieran Read,Number 8,80,0,1,2,11,12,0,1,2,7,0,1.0,0,1.0,0.0,10,,Starter,Australia,18-Aug-18,38,13,55,53,Win
Kieran Read,Number 8,80,0,0,0,9,36,0,1,1,21,2,2.0,1,0.0,1.0,4,,Starter,Australia,25-Aug-18,40,12,48,46,Win
Kieran Read,Number 8,58,1,0,0,6,20,0,1,0,10,2,0.0,0,0.0,0.0,8,,Starter,Argentina,8-Sep-18,46,24,45,44,Win
Kieran Read,Number 8,80,0,0,0,6,6,0,0,0,10,2,1.0,0,4.0,0.0,1,,Starter,South Africa,7-Oct-18,32,30,41,36,Win
Kieran Read,Number 8,80,1,0,1,10,16,1,0,0,9,3,0.0,0,2.0,0.0,5,,Starter,Australia,27-Oct-18,37,20,54,51,Win
Kieran Read,Number 8,80,0,0,0,9,13,4,0,2,7,1,0.0,2,0.0,0.0,7,,Starter,England,11-Nov-18,16,15,62,52,Win
Kieran Read,Number 8,80,0,0,0,9,9,0,0,1,7,2,0.0,1,0.0,0.0,9,,Starter,Italy,25-Nov-18,66,3,60,44,Win
Kieran Read,Number 8,80,0,0,0,8,15,0,0,0,14,1,,1,0.0,0.0,2,,Starter,Australia,17-Aug-19,36,0,50,52,Win
Kieran Read,Number 8,80,1,1,3,14,45,0,2,1,5,1,,0,0.0,,11,,Starter,Tonga,7-Sep-19,92,7,52,49,Win
Kieran Read,Number 8,80,0,0,0,4,3,0,0,0,10,1,,0,0.0,,7,,Starter,South Africa,21-Sep-19,23,13,47,41,Win
Kieran Read,Number 8,80,0,1,1,13,32,2,1,1,12,0,,0,1.0,,13,,Starter,Canada,2-Oct-19,63,0,64,71,Win
Kieran Read,Number 8,80,0,1,1,19,24,0,0,1,14,0,,1,2.0,,7,,Starter,Ireland,19-Oct-19,46,14,50,56,Win
